time_s,ax,ay,az,gx,gy,gz,qx,qy,qz,qw
81.918,-2.2617,9.6133,10.2695,-5.5430,-2.1309,-1.4590,-0.0869,0.6036,0.1851,0.7706
81.940,-1.1484,9.5391,9.8867,-6.0977,-2.3965,-0.8594,-0.2019,0.5374,0.2273,0.7867
81.959,-0.3438,9.6094,8.9648,-6.6074,-2.6035,-0.2949,-0.2019,0.5374,0.2273,0.7867
81.979,0.4961,9.3438,5.5547,-7.0312,-2.6602,0.2949,-0.2019,0.5374,0.2273,0.7867
82.000,0.7266,9.0430,3.4492,-7.2402,-2.7578,0.9531,-0.3163,0.4425,0.3126,0.7787
82.021,0.5742,8.3555,1.3789,-7.2891,-2.8535,1.6992,-0.3163,0.4425,0.3126,0.7787
82.041,0.2695,7.4727,-0.6133,-7.1309,-3.1484,2.5059,-0.4155,0.3348,0.4286,0.7291
82.062,-0.8047,5.7461,-3.5625,-6.6777,-3.5957,3.3926,-0.4155,0.3348,0.4286,0.7291
82.082,-0.8438,4.9414,-4.0977,-5.9902,-3.9980,4.2812,-0.4155,0.3348,0.4286,0.7291
82.103,-0.5352,4.7109,-4.1758,-5.2305,-4.0723,5.0918,-0.4656,0.2264,0.5698,0.6382
82.124,-0.3047,5.2539,-4.3672,-4.4863,-3.8867,5.8184,-0.4656,0.2264,0.5698,0.6382
82.147,-0.6523,6.4727,-3.6406,-3.6719,-3.6992,6.4609,-0.4507,0.1500,0.7120,0.5171
82.166,-0.2305,6.5898,-3.2188,-2.8652,-3.2852,6.8633,-0.4507,0.1500,0.7120,0.5171
82.184,0.0000,6.2070,-3.5234,-2.1016,-2.7559,6.9434,-0.4507,0.1500,0.7120,0.5171
82.209,-1.4570,5.1758,-4.8281,-1.1582,-2.4844,6.7422,-0.3979,0.1247,0.8314,0.3674
82.225,-2.0312,4.5586,-5.7422,-0.0176,-2.8203,6.3691,-0.3979,0.1247,0.8314,0.3674
82.246,-2.2227,4.6367,-6.3594,1.1699,-3.5020,5.8125,-0.3240,0.1473,0.9064,0.2277
82.267,0.0000,5.7852,-6.3633,1.9902,-2.8770,5.2949,-0.3240,0.1473,0.9064,0.2277
82.308,-17.6211,16.9688,29.4961,0.9785,0.8926,1.0234,-0.2285,0.2098,0.9419,0.1290
82.328,-14.9414,24.4414,30.2578,-1.0293,1.6973,2.9316,-0.2285,0.2098,0.9419,0.1290
82.349,-21.5273,16.3945,18.0039,-0.2383,1.2129,0.2812,-0.2249,0.2226,0.9460,0.0705
82.369,-10.6875,4.9414,19.8867,-1.7188,-2.1133,1.4180,-0.2249,0.2226,0.9460,0.0705
82.390,-8.8125,14.4414,9.8047,-2.3340,-1.8867,-0.6230,-0.2249,0.2226,0.9460,0.0705
82.410,-14.7812,6.8555,13.1016,-1.6094,-2.3281,-0.8438,-0.2031,0.1970,0.9575,0.0554
82.431,-25.8906,10.3438,14.2109,-0.8594,-6.4160,-0.1055,-0.2031,0.1970,0.9575,0.0554
82.452,8.4648,4.6719,7.4688,-0.8965,-2.0410,-0.7266,-0.1235,0.1526,0.9775,0.0770
82.472,-8.7734,6.6641,13.1016,-0.4844,-2.4453,-0.3340,-0.1235,0.1526,0.9775,0.0770
82.492,-4.0234,9.1562,15.0586,-0.6777,-2.8262,-0.5879,-0.1235,0.1526,0.9775,0.0770
82.513,-3.1797,5.6680,14.1367,-0.8164,-2.4727,-0.5586,-0.0624,0.1255,0.9853,0.0980
82.533,-2.9102,3.6758,9.7695,-0.8281,-2.6992,-0.4199,-0.0624,0.1255,0.9853,0.0980
82.554,-2.0312,2.8359,9.3477,-0.7207,-3.4961,-0.2891,-0.0009,0.0980,0.9882,0.1181
82.574,0.3047,2.0312,9.2656,-0.6875,-3.6504,-0.1172,-0.0009,0.0980,0.9882,0.1181
82.615,1.4180,2.9492,10.1094,-0.5449,-3.2715,0.5117,0.0829,0.0692,0.9857,0.1298
82.636,1.9141,1.6836,10.0039,-0.5254,-3.2090,0.6602,0.0829,0.0692,0.9857,0.1298
82.657,2.9492,1.7617,9.6914,-0.5156,-2.6582,0.5488,0.1613,0.0428,0.9782,0.1236
82.678,3.4844,1.6484,9.2695,-0.5195,-2.0430,0.4180,0.1613,0.0428,0.9782,0.1236
82.698,3.4844,1.7617,8.3516,-0.5430,-1.7598,0.2383,0.1613,0.0428,0.9782,0.1236
82.719,4.5977,1.9531,7.4727,-0.5039,-1.0508,0.1699,0.2153,0.0206,0.9692,0.1174
82.739,4.5195,1.8008,7.2031,-0.4141,-0.6445,0.1445,0.2153,0.0206,0.9692,0.1174
82.762,3.8672,1.4922,7.6250,-0.3223,-0.6680,0.2949,0.2381,0.0052,0.9642,0.1162
82.780,3.7930,1.4922,7.4727,-0.2441,-0.7695,0.3477,0.2381,0.0052,0.9642,0.1162
82.800,2.8359,0.9180,7.4688,-0.1719,-0.7969,0.2910,0.2381,0.0052,0.9642,0.1162
82.821,2.9102,1.1094,7.1680,-0.1250,-0.5332,0.1660,0.2552,-0.0056,0.9606,0.1101
82.842,3.6016,0.8438,6.3242,-0.0508,-0.0078,-0.1699,0.2552,-0.0056,0.9606,0.1101
82.862,4.0625,1.7617,5.9414,0.0703,0.4805,-0.4238,0.2637,-0.0093,0.9584,0.1093
82.882,3.5625,1.7227,6.3242,0.1465,0.9102,-0.7188,0.2637,-0.0093,0.9584,0.1093
82.903,3.1797,1.6094,6.3594,0.2246,1.5605,-0.9043,0.2637,-0.0093,0.9584,0.1093
82.923,3.4492,1.4922,6.4414,0.4297,2.5215,-0.9746,0.2637,-0.0093,0.9584,0.1093
82.944,2.2617,1.2656,6.2422,0.6094,3.0391,-1.1973,0.2637,-0.0093,0.9584,0.1093
82.964,0.3047,1.4570,6.6641,0.8242,3.2441,-1.5039,0.1832,0.0259,0.9719,0.1458
82.987,-1.1875,2.2617,6.6289,1.1367,3.3477,-1.3594,0.1832,0.0259,0.9719,0.1458
83.005,-2.1445,2.4531,6.8555,1.2969,2.9297,-1.1152,0.1832,0.0259,0.9719,0.1458
83.026,-2.0312,3.3711,7.4297,1.5117,2.0957,-0.8809,0.1068,0.0687,0.9771,0.1711
83.047,-2.2969,4.2148,7.6250,1.7930,1.9277,-0.8809,0.1068,0.0687,0.9771,0.1711
83.068,-1.3398,5.4023,6.9727,1.9180,1.9277,-0.8379,0.0585,0.1194,0.9737,0.1852
83.087,-1.1484,6.0898,6.2422,2.1250,2.0645,-0.6699,0.0585,0.1194,0.9737,0.1852
83.108,-1.2266,6.5508,6.0508,2.2266,2.0918,-0.6211,0.0585,0.1194,0.9737,0.1852
83.129,-1.3008,7.3555,4.6719,2.5781,1.9375,-0.3926,0.0172,0.1788,0.9645,0.1932
83.149,-2.4883,8.5820,3.1016,2.9355,1.4746,0.0918,0.0172,0.1788,0.9645,0.1932
83.170,-1.1484,10.1484,2.8359,3.2773,0.9707,0.4727,-0.0137,0.2513,0.9491,0.1893
83.190,-0.6133,11.5742,2.2969,3.4883,0.3711,0.8203,-0.0137,0.2513,0.9491,0.1893
83.211,-1.1484,12.3750,1.6094,3.7148,-0.0918,1.2168,-0.0137,0.2513,0.9491,0.1893
83.232,1.4570,13.6719,0.4609,3.8809,-0.9141,1.6543,-0.0137,0.2513,0.9491,0.1893
83.252,1.6484,13.7539,0.3047,3.9941,-1.6211,1.9238,-0.0137,0.2513,0.9491,0.1893
83.272,3.6406,13.9102,-0.1133,3.8926,-1.9023,2.0586,0.0483,0.4184,0.8961,0.1401
83.293,6.3594,14.9805,-1.6836,3.7773,-1.5645,2.3203,0.0483,0.4184,0.8961,0.1401
83.313,8.2344,17.9648,-1.6094,3.6777,-2.1875,2.8535,0.0483,0.4184,0.8961,0.1401
83.334,9.8438,19.4609,-0.8438,3.3828,-2.7598,2.9219,0.1259,0.4917,0.8555,0.1020
83.354,12.1055,20.5742,-1.2656,3.1504,-3.3730,3.5723,0.1259,0.4917,0.8555,0.1020
83.376,15.8984,21.7227,1.6094,3.1562,-2.9219,3.5586,0.2332,0.5417,0.8054,0.0596
83.395,11.4922,20.9922,1.7617,2.8086,-2.9141,3.3652,0.2332,0.5417,0.8054,0.0596
83.416,15.7461,20.0312,1.9141,2.6602,-1.5898,3.0488,0.2332,0.5417,0.8054,0.0596
83.437,11.4922,15.6680,2.7578,2.3203,-1.6270,2.4023,0.3355,0.5726,0.7480,0.0101
83.457,4.5195,12.8320,0.1523,2.1875,-1.6035,1.6289,0.3355,0.5726,0.7480,0.0101
83.478,2.9492,10.6484,-0.7266,1.6484,-1.8887,-0.4961,-0.3938,-0.5963,-0.6990,0.0281
83.498,2.2969,8.8438,0.8047,2.0371,-0.6309,-2.5645,-0.3938,-0.5963,-0.6990,0.0281
83.518,-0.2695,9.0820,1.7617,2.4160,-1.2715,-3.9746,-0.3938,-0.5963,-0.6990,0.0281
83.539,3.6406,11.5312,2.6055,1.7461,-0.7383,-4.6582,-0.3938,-0.5963,-0.6990,0.0281
83.561,0.9961,12.2969,2.3359,2.5449,-1.0859,-4.5078,-0.3938,-0.5963,-0.6990,0.0281
83.580,-1.3008,14.9805,2.9102,2.6992,-3.4102,-4.0352,0.3275,0.7230,0.6036,0.0758
83.601,1.4570,19.7695,3.3320,2.5586,-4.3184,-4.4844,0.3275,0.7230,0.6036,0.0758
83.622,2.0312,17.8906,-0.6523,2.5879,-5.7656,-4.6328,0.3275,0.7230,0.6036,0.0758
83.641,6.5898,18.1992,0.4219,1.6914,-4.9004,-4.4766,0.3110,0.7819,0.5039,0.1946
83.662,5.2500,17.5078,1.7227,1.5527,-4.0801,-4.3047,0.3110,0.7819,0.5039,0.1946
83.683,1.5703,17.1602,1.3398,0.8418,-5.5898,-4.0977,0.2895,0.8043,0.4040,0.3256
83.703,0.9180,16.2422,0.0000,0.8262,-6.1348,-4.2656,0.2895,0.8043,0.4040,0.3256
83.724,-1.8008,12.7617,-1.3398,0.0039,-7.1250,-4.0703,0.2895,0.8043,0.4040,0.3256
83.744,-1.1094,13.4883,-1.6094,0.0000,-5.4648,-3.3457,0.2678,0.7786,0.3060,0.4779
83.766,-0.2305,11.9141,-3.4102,-0.5137,-3.8457,-3.1973,0.2678,0.7786,0.3060,0.4779
83.785,-3.2930,10.8008,-2.9883,-0.2480,-2.4570,-3.9160,0.2348,0.7306,0.2271,0.5996
83.806,-3.2930,11.3789,-2.5664,-0.3691,-1.4883,-3.7773,0.2348,0.7306,0.2271,0.5996
83.826,-7.4297,10.4141,-0.4609,-0.2559,-1.4297,-4.0332,0.2348,0.7306,0.2271,0.5996
83.847,-8.5430,11.6406,2.4141,-0.7637,-2.1055,-3.7461,0.2348,0.7306,0.2271,0.5996
83.867,-7.9688,12.1797,4.3281,-1.1680,-4.0215,-3.1953,0.2348,0.7306,0.2271,0.5996
83.888,-10.4570,11.9180,4.9023,-1.6152,-5.6602,-2.9883,0.1052,0.6797,0.1025,0.7187
83.909,-6.8555,12.3359,5.7461,-2.4570,-5.0469,-2.3262,0.1052,0.6797,0.1025,0.7187
83.929,-0.6133,10.9531,9.6914,-3.2676,-2.6113,-2.0449,0.1052,0.6797,0.1025,0.7187
83.949,-2.3359,9.0781,10.4531,-3.8945,-1.0879,-2.0781,0.0310,0.5883,0.0793,0.8041
83.970,-3.8320,8.1602,10.5352,-4.3652,-0.6836,-2.0449,0.0310,0.5883,0.0793,0.8041
83.991,-5.0938,7.4297,10.3867,-4.7930,-0.9570,-1.9590,-0.0770,0.5549,0.0946,0.8229
84.011,-5.3242,7.0469,8.6562,-5.2070,-1.4512,-1.7559,-0.0770,0.5549,0.0946,0.8229
84.031,-4.6367,6.9336,7.1680,-5.6094,-1.8633,-1.5156,-0.0770,0.5549,0.0946,0.8229
84.052,-3.7930,6.5078,5.5938,-5.9199,-2.1211,-1.1953,-0.2031,0.5073,0.1317,0.8271
84.073,-3.1016,5.7070,4.2539,-6.1133,-2.3379,-0.8535,-0.2031,0.5073,0.1317,0.8271
84.093,-2.4141,3.5664,1.6094,-6.2129,-2.6953,-0.4434,-0.3314,0.4303,0.1950,0.8167
84.115,-2.0312,3.2578,0.9570,-6.2930,-3.0625,0.0898,-0.3314,0.4303,0.1950,0.8167
84.134,-1.5312,3.5625,0.1523,-6.3340,-3.3613,0.7051,-0.3314,0.4303,0.1950,0.8167
84.157,-1.1484,3.4102,-1.8789,-6.2441,-3.8027,1.3926,-0.4391,0.3343,0.2833,0.7843
84.175,-1.0352,3.1055,-2.6797,-6.0273,-4.0469,2.1152,-0.4391,0.3343,0.2833,0.7843
84.196,-1.3789,2.8711,-2.8711,-5.7227,-4.1289,2.8438,-0.5117,0.2292,0.4017,0.7241
84.217,-1.6094,3.5664,-2.8359,-5.3691,-4.2891,3.6348,-0.5117,0.2292,0.4017,0.7241
84.237,-2.7969,4.0625,-3.1016,-4.7891,-4.5508,4.4355,-0.5117,0.2292,0.4017,0.7241
84.257,-3.2891,2.8711,-2.7578,-4.0410,-4.5781,5.1055,-0.5383,0.1382,0.5418,0.6306
84.278,-2.9883,2.2227,-1.9922,-3.2070,-4.1328,5.5762,-0.5383,0.1382,0.5418,0.6306
84.299,-2.3008,1.9531,-1.3789,-2.4648,-3.2969,5.8867,-0.5129,0.0857,0.6829,0.5131
84.319,-2.1055,2.7227,-0.4961,-1.8516,-2.4258,5.9961,-0.5129,0.0857,0.6829,0.5131
84.339,-2.6055,2.7969,-0.1523,-1.2715,-1.8457,6.0801,-0.5129,0.0857,0.6829,0.5131
84.360,-2.5664,2.6016,-0.8047,-0.7090,-1.3184,6.1426,-0.4736,0.0906,0.7872,0.3845
84.381,-2.6406,2.6445,-2.3359,0.0039,-0.9551,6.1270,-0.4736,0.0906,0.7872,0.3845
84.401,-2.9492,1.9922,-4.9414,0.8613,-1.0312,5.9902,-0.4344,0.1396,0.8519,0.2572
84.421,-2.2969,1.3398,-5.7070,1.6875,-1.0840,5.7422,-0.4344,0.1396,0.8519,0.2572
84.442,1.6484,2.3750,-5.0586,1.9219,0.0332,5.5156,-0.4344,0.1396,0.8519,0.2572
84.463,4.0625,4.2891,-2.4883,1.4629,1.9062,4.7051,-0.3820,0.2242,0.8835,0.1521
84.483,-24.3633,12.7188,19.4219,0.5254,-0.6055,2.4629,-0.3820,0.2242,0.8835,0.1521
84.503,-20.2305,14.5586,17.0469,-1.9219,-0.7500,3.4707,-0.3633,0.2872,0.8836,0.0685
84.524,-17.6953,8.6172,15.5898,-1.0371,-3.2871,1.0488,-0.3633,0.2872,0.8836,0.0685
84.565,-14.0586,20.0742,16.1289,-2.5176,-3.8711,-0.5137,-0.2977,0.2790,0.9124,0.0320
84.587,-16.6289,16.0117,13.9805,-2.7637,-2.8848,-1.4258,-0.2977,0.2790,0.9124,0.0320
84.606,-15.0547,8.0430,12.4102,-1.9785,-4.2266,-1.1270,-0.2207,0.2194,0.9489,0.0536
84.627,-10.6133,5.8984,6.6289,-1.8125,-4.5703,-0.7246,-0.2207,0.2194,0.9489,0.0536
84.647,-5.9766,7.5469,10.4922,-1.2695,-5.0508,-0.4258,-0.2207,0.2194,0.9489,0.0536
84.668,-1.6836,7.8164,11.6055,-0.9160,-4.0117,-0.6719,-0.1198,0.1654,0.9747,0.0914
84.689,-0.1914,7.2773,11.8359,-0.9082,-2.9941,-0.4727,-0.1198,0.1654,0.9747,0.0914
84.719,-1.7617,5.3242,11.4180,-0.5879,-3.0430,-0.1387,-0.0353,0.1307,0.9839,0.1161
84.730,-0.7656,3.7930,11.4531,-0.6211,-2.7363,-0.3164,-0.0353,0.1307,0.9839,0.1161
84.750,-0.8047,4.1367,11.3750,-0.7129,-2.8105,-0.3633,-0.0353,0.1307,0.9839,0.1161
84.771,0.3047,3.4492,10.1875,-0.6777,-3.0410,0.0234,0.0320,0.1062,0.9851,0.1312
84.791,0.7266,3.5625,9.7266,-0.6348,-3.1777,0.2559,0.0320,0.1062,0.9851,0.1312
84.811,1.7617,3.2188,9.8438,-0.5781,-3.1855,0.2598,0.1057,0.0780,0.9816,0.1382
84.832,1.9922,2.2617,9.6523,-0.5723,-2.5391,0.3223,0.1057,0.0780,0.9816,0.1382
84.853,2.0703,2.6055,9.3477,-0.5117,-2.3281,0.3750,0.1057,0.0780,0.9816,0.1382
84.873,2.9883,1.7617,8.6562,-0.5547,-1.9375,0.2539,0.1705,0.0531,0.9743,0.1371
84.893,3.6406,2.1055,8.0820,-0.4844,-1.6758,0.2930,0.1705,0.0531,0.9743,0.1371
84.914,3.5625,2.2227,7.6602,-0.4961,-1.3926,0.2891,0.2145,0.0325,0.9669,0.1343
84.936,4.4805,2.4883,7.5469,-0.4121,-0.8496,0.2500,0.2145,0.0325,0.9669,0.1343
84.955,3.6016,2.2227,7.4336,-0.3457,-0.3711,0.1152,0.2145,0.0325,0.9669,0.1343
84.975,3.6758,1.8398,7.2344,-0.3008,-0.0215,0.0645,0.2368,0.0172,0.9625,0.1315
84.996,3.9844,1.7227,7.4297,-0.1680,0.5762,-0.2305,0.2368,0.0172,0.9625,0.1315
85.017,3.4844,1.9141,7.5508,-0.2207,1.0859,-0.4219,0.2313,0.0118,0.9635,0.1343
85.037,2.7188,2.3750,7.2734,-0.0527,1.2598,-0.3984,0.2313,0.0118,0.9635,0.1343
85.058,2.6797,2.0312,7.0078,0.1211,1.4121,-0.5312,0.2313,0.0118,0.9635,0.1343
85.079,2.9883,2.2227,7.1641,0.3223,1.6113,-0.7344,0.2022,0.0159,0.9684,0.1447
85.099,1.1484,1.9141,7.9297,0.2910,1.4180,-0.8516,0.2022,0.0159,0.9684,0.1447
85.119,1.2266,1.4180,7.8906,0.4434,1.3418,-0.8711,0.1667,0.0314,0.9724,0.1606
85.140,1.6484,1.4922,8.3125,0.4980,1.6934,-1.1465,0.1667,0.0314,0.9724,0.1606
85.161,0.7656,2.2617,8.4258,0.5840,2.0078,-1.2734,0.1667,0.0314,0.9724,0.1606
85.181,-0.1133,2.6445,8.6172,0.6270,2.2129,-1.1465,0.1667,0.0314,0.9724,0.1606
85.202,-0.0781,2.9883,8.0117,0.7480,2.5996,-1.2168,0.1667,0.0314,0.9724,0.1606
85.222,-0.9570,3.0664,7.6562,0.7910,2.7324,-1.4082,0.0732,0.0842,0.9721,0.2062
85.243,-1.9531,3.1797,7.9688,1.0449,2.5547,-1.2402,0.0732,0.0842,0.9721,0.2062
85.263,-2.9102,3.9062,7.2773,1.2910,1.8398,-0.9785,0.0732,0.0842,0.9721,0.2062
85.284,-2.8359,4.4453,6.8906,1.5684,1.3672,-0.6875,0.0145,0.1228,0.9655,0.2292
85.304,-2.5273,4.6719,6.6289,1.7578,1.1191,-0.5605,0.0145,0.1228,0.9655,0.2292
85.325,-2.2227,5.8594,5.8984,1.8809,1.2949,-0.6016,-0.0122,0.1694,0.9555,0.2413
85.345,-1.9922,6.0898,4.9805,2.0996,1.2500,-0.3145,-0.0122,0.1694,0.9555,0.2413
85.366,-1.7227,6.5117,3.9844,2.3809,1.0117,0.0137,-0.0122,0.1694,0.9555,0.2413
85.386,-1.7227,7.1250,2.8711,2.7070,0.7539,0.3066,-0.0306,0.2253,0.9424,0.2455
85.407,-0.5352,10.2305,1.0352,2.9844,0.5430,0.8047,-0.0306,0.2253,0.9424,0.2455
85.427,0.5352,12.3789,0.7656,3.1543,1.0664,1.2578,-0.0283,0.2943,0.9266,0.2324
85.447,1.4570,14.5156,-0.2695,3.4844,0.4883,1.8867,-0.0283,0.2943,0.9266,0.2324
85.469,0.6133,15.2422,-0.1133,3.7832,-0.4121,2.2363,-0.0283,0.2943,0.9266,0.2324
85.490,1.9141,15.1367,0.5742,3.8633,-1.2852,2.6426,-0.0071,0.3770,0.9062,0.1910
85.509,3.4844,14.7500,-1.6094,3.8750,-1.8887,2.8438,-0.0071,0.3770,0.9062,0.1910
85.530,4.9414,16.1289,-2.0703,3.7051,-2.4219,3.0508,0.0667,0.4553,0.8760,0.1447
85.551,7.3945,17.3555,-1.4180,3.7012,-3.2188,3.4707,0.0667,0.4553,0.8760,0.1447
85.571,10.7656,18.4648,0.3828,3.4453,-3.5234,3.5684,0.0667,0.4553,0.8760,0.1447
85.591,12.4492,18.2383,1.3008,3.0410,-3.6289,3.5586,0.1806,0.5147,0.8322,0.0994
85.612,12.7578,18.4219,1.3789,2.4375,-3.2324,2.9609,0.1806,0.5147,0.8322,0.0994
85.632,11.6836,15.0156,2.7969,2.4199,-2.6738,2.0840,0.2996,0.5469,0.7793,0.0618
85.653,7.7773,16.0898,1.0352,2.5664,-2.9688,1.2227,0.2996,0.5469,0.7793,0.0618
85.674,6.1680,13.3320,1.0352,2.0801,-2.7891,0.4531,0.2996,0.5469,0.7793,0.0618
85.694,7.3555,14.2930,0.3438,1.9219,-2.4727,-0.5176,0.3773,0.5776,0.7219,0.0536
85.718,0.2695,13.4102,0.2695,2.2578,-2.9473,-1.5938,0.3773,0.5776,0.7219,0.0536
85.735,2.6797,13.5234,-0.8047,1.9629,-2.8281,-3.0254,0.4156,0.6170,0.6625,0.0875
85.756,-0.4219,15.2070,-0.4609,1.9609,-1.7090,-4.6582,0.4156,0.6170,0.6625,0.0875
85.776,1.1094,15.2461,-0.5352,2.3496,-0.6094,-5.3418,0.4156,0.6170,0.6625,0.0875
85.797,-0.3828,19.4258,3.1016,1.9355,-1.2871,-5.3066,0.4156,0.6170,0.6625,0.0875
85.817,4.9805,23.5547,3.2578,2.6074,-2.2832,-4.7480,0.4156,0.6170,0.6625,0.0875
85.837,6.7031,23.7891,0.7266,2.8320,-4.0352,-4.3613,0.3297,0.7540,0.5145,0.2412
85.859,3.0273,17.8164,0.6523,2.1445,-5.7930,-4.4785,0.3297,0.7540,0.5145,0.2412
85.880,8.1992,18.1562,0.0781,1.8164,-5.6504,-3.6914,0.3297,0.7540,0.5145,0.2412
85.899,2.4531,16.4688,2.4141,0.7715,-5.6504,-4.2754,0.3199,0.7789,0.3951,0.3672
85.920,1.4570,15.5508,1.7227,0.4648,-5.6660,-4.1484,0.3199,0.7789,0.3951,0.3672
85.940,2.4141,15.0586,-0.0391,-0.1875,-4.3535,-3.9727,0.2980,0.7571,0.2906,0.5035
85.961,-0.6914,10.6133,-0.3438,-0.1387,-3.8672,-3.3711,0.2980,0.7571,0.2906,0.5035
85.981,-5.8242,11.9570,-0.9570,-0.0742,-3.8848,-3.2461,0.2980,0.7571,0.2906,0.5035
86.002,-6.1680,10.4922,-1.3398,-0.1836,-3.6406,-3.8594,0.2538,0.7253,0.2133,0.6034
86.023,-3.9844,10.8359,-1.5703,-0.1621,-2.8320,-4.0234,0.2538,0.7253,0.2133,0.6034
86.043,-7.3945,10.1133,0.5352,-0.8398,-3.1367,-3.5469,0.1985,0.6904,0.1370,0.6820
86.064,-9.1172,13.0664,0.0391,-1.4258,-4.8809,-3.2422,0.1985,0.6904,0.1370,0.6820
86.084,-4.3672,12.7930,2.2969,-1.9004,-4.7734,-2.5781,0.1985,0.6904,0.1370,0.6820
86.107,-2.8359,11.6836,5.3242,-2.4160,-4.3359,-2.3145,0.1319,0.6276,0.0817,0.7629
86.125,1.4922,11.9180,7.9297,-3.2441,-2.5078,-1.7070,0.1319,0.6276,0.0817,0.7629
86.145,-1.1875,11.1133,10.0352,-3.7070,-1.2480,-1.7227,0.0530,0.5555,0.0688,0.8269
86.166,-2.5664,9.0039,12.1016,-4.1602,-0.9102,-1.3613,0.0530,0.5555,0.0688,0.8269
86.207,-3.7148,7.9688,13.0273,-5.1738,-1.0742,-0.7422,-0.0482,0.5256,0.0925,0.8443
86.228,-3.3711,7.8164,11.2969,-5.5762,-1.0352,-0.6289,-0.0482,0.5256,0.0925,0.8443
86.249,-2.9102,7.3555,9.5391,-5.9492,-0.8809,-0.5781,-0.1656,0.4861,0.1458,0.8456
86.268,-2.2969,6.5117,5.2109,-6.3125,-0.9824,-0.4922,-0.1656,0.4861,0.1458,0.8456
86.289,-1.9922,5.8203,3.2930,-6.6602,-1.3418,-0.2559,-0.1656,0.4861,0.1458,0.8456
86.309,-1.5312,5.2539,1.3398,-6.9727,-1.8301,0.1270,-0.2979,0.4340,0.2139,0.8229
86.331,-1.4180,5.2148,-0.5742,-7.1738,-2.3730,0.6621,-0.2979,0.4340,0.2139,0.8229
86.351,-1.1875,5.0938,-4.3281,-7.1523,-2.8340,1.3125,-0.4208,0.3531,0.3064,0.7774
86.371,-1.3789,4.2148,-5.5547,-6.7773,-3.2480,2.0664,-0.4208,0.3531,0.3064,0.7774
86.391,-1.6484,3.4102,-5.9375,-6.2441,-3.5664,2.8203,-0.4208,0.3531,0.3064,0.7774
86.413,-1.9922,3.6758,-5.6641,-5.6836,-4.0273,3.5645,-0.5061,0.2527,0.4330,0.7018
86.432,-3.9453,5.8594,-5.0195,-4.9727,-4.5781,4.3906,-0.5061,0.2527,0.4330,0.7018
86.453,-3.7148,4.9766,-3.6016,-4.2422,-4.5430,5.3242,-0.5237,0.1643,0.5792,0.6028
86.473,-2.0312,3.9492,-1.9141,-3.7910,-3.5840,6.0254,-0.5237,0.1643,0.5792,0.6028
86.515,-4.6367,2.8711,-0.3438,-2.7891,-1.3848,5.7988,-0.4972,0.1219,0.7169,0.4734
86.536,-4.8594,2.5664,-1.0742,-2.1211,-0.9551,5.6816,-0.4972,0.1219,0.7169,0.4734
86.556,-5.3203,2.1836,-1.6836,-1.3516,-0.9922,5.5664,-0.4802,0.1282,0.8000,0.3362
86.576,-5.2109,0.9961,-2.5664,-0.5020,-1.3477,5.6152,-0.4802,0.1282,0.8000,0.3362
86.597,-3.2188,0.4961,-4.2148,0.3164,-0.8945,5.5352,-0.4802,0.1282,0.8000,0.3362
86.618,0.1914,0.8438,-5.5977,0.8848,0.4883,5.3184,-0.4409,0.1700,0.8544,0.2162
86.638,1.1484,1.7227,-4.7539,1.1602,1.9277,4.7871,-0.4409,0.1700,0.8544,0.2162
86.658,2.0312,4.7891,-4.5977,1.1367,2.4512,4.4297,-0.4292,0.2459,0.8619,0.1113
86.679,-11.3008,7.9688,2.7578,0.2109,0.1875,3.2148,-0.4292,0.2459,0.8619,0.1113
86.699,-12.9102,16.0508,17.9648,-0.2852,0.0859,6.2617,-0.4292,0.2459,0.8619,0.1113
86.720,-23.3281,9.5781,13.6367,-1.6348,-1.0176,1.7754,-0.4212,0.3044,0.8541,0.0231
86.741,-13.8672,21.6445,11.7227,-1.9043,-1.5527,0.7266,-0.4212,0.3044,0.8541,0.0231
86.761,-21.1016,14.7852,15.8203,-2.3770,-4.9844,0.6172,0.3759,-0.2879,-0.8804,0.0275
86.782,-19.5039,17.2383,8.8867,-2.3496,-3.7188,-1.2109,0.3759,-0.2879,-0.8804,0.0275
86.822,-5.4766,8.3125,5.7461,-1.6562,-4.8164,-1.7520,0.2829,-0.2335,-0.9303,0.0087
86.843,-13.3320,5.5938,8.5430,-1.3633,-5.7930,-0.1836,0.2829,-0.2335,-0.9303,0.0087
86.864,-5.8594,10.3047,9.5391,-1.0273,-4.8633,-0.6016,-0.1736,0.1860,0.9666,0.0313
86.886,-2.7578,5.2109,10.9961,-0.8828,-3.9219,-0.7578,-0.1736,0.1860,0.9666,0.0313
86.906,-2.8711,8.0078,9.8438,-0.5781,-3.6387,-0.6309,-0.1736,0.1860,0.9666,0.0313
86.926,-2.8359,6.3984,10.3477,-0.4199,-3.2090,-0.4434,-0.0737,0.1572,0.9828,0.0629
86.946,-2.2227,5.2109,10.0312,-0.5430,-2.8633,-0.4668,-0.0737,0.1572,0.9828,0.0629
86.966,-0.6523,3.2578,10.1133,-0.6094,-2.8359,-0.4258,0.0009,0.1383,0.9866,0.0865
86.988,-0.7266,3.1797,9.3867,-0.5723,-2.9219,-0.1797,0.0009,0.1383,0.9866,0.0865
87.008,-1.1094,3.2578,8.5820,-0.4414,-3.0879,0.0410,0.0009,0.1383,0.9866,0.0865
