time_s,ax,ay,az,gx,gy,gz,mx,my,mz
26.302,-0.0456,-0.1642,0.9968,-13.1531,7.8735,-16.8839,32.2603,-19.8435,12.0947
26.322,-0.0427,-0.1597,0.9925,-11.7188,7.5302,-16.9754,44.8060,-3.6079,6.9112
26.341,-0.0417,-0.1652,0.9961,-9.8801,5.8517,-17.0593,44.8060,-3.6079,6.9112
26.361,-0.0435,-0.1684,1.0009,-8.4686,6.0806,-17.0212,44.8060,-3.6079,6.9112
26.380,-0.0406,-0.1651,0.9958,-6.3095,7.4844,-15.8844,44.8060,-3.6079,6.9112
26.400,-0.0468,-0.1564,0.9995,-4.1809,8.0872,-15.8081,44.8060,-3.6079,6.9112
26.419,-0.0566,-0.1544,1.0067,-1.4267,8.3771,-15.7166,44.8060,-3.6079,6.9112
26.439,-0.0431,-0.1458,1.0051,1.3885,9.6436,-15.5640,16.1302,-10.8237,10.3669
26.458,-0.0421,-0.1381,0.9995,3.3722,10.2921,-15.3656,16.1302,-10.8237,10.3669
26.478,-0.0448,-0.1258,0.9863,4.0131,13.2980,-14.7552,16.1302,-10.8237,10.3669
26.498,-0.0524,-0.1143,0.9709,3.4180,14.6255,-14.5187,16.1302,-10.8237,10.3669
26.517,-0.0408,-0.1187,0.9559,1.9684,12.1002,-15.5106,16.1302,-10.8237,10.3669
26.537,-0.0365,-0.1145,0.9551,0.9003,10.8643,-14.7629,16.1302,-10.8237,10.3669
26.556,-0.0480,-0.1048,0.9557,-0.7324,10.9863,-13.9160,16.1302,-10.8237,10.3669
26.576,-0.0574,-0.1020,0.9611,-3.0289,10.9558,-14.1220,16.1302,10.8237,3.4556
26.595,-0.0625,-0.1022,0.9650,-4.3411,8.8730,-14.4653,16.1302,10.8237,3.4556
26.615,-0.0406,-0.1025,0.9631,-3.6697,7.8354,-15.8005,16.1302,10.8237,3.4556
26.634,-0.0308,-0.1068,0.9640,-2.5024,7.9346,-15.7928,16.1302,10.8237,3.4556
26.654,-0.0361,-0.1025,0.9702,-2.7695,8.6060,-15.6860,16.1302,10.8237,3.4556
26.673,-0.0502,-0.0976,0.9595,-3.4256,10.1395,-16.0599,16.1302,10.8237,3.4556
